jurisdiction_name,jurisdiction_code,law_name,statute_citation,section_reference,category,subcategory,description,conditions,notes,extraction_date
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,§ 92,Response Timeline,"### Phase 3: Initial Response (within 10 business days)
**Agency Must Provide:**
- Access to governm","### Phase 3: Initial Response (within 10 business days)
**Agency Must Provide:**
- Access to government records for inspection
- Copies of records upon payment of reasonable fees
- Written denial with specific exemption cited under HRS § 92F-13
- Partial records with explanation for any withholding","### Phase 3: Initial Response (within 10 business days)
**Agency Must Provide:**
- Access to government records for inspection
- Copies of records upon payment of reasonable fees
- Written denial with specific exemption cited under HRS § 92F-13
- Partial records with explanation for any withholding",Extracted from Phase 3: Initial Response (within 10 business days),2025-09-26T13:52:18.299163
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,"### Phase 5: Administrative and Judicial Enforcement
**Office of Information Practices (OIP):**","### Phase 5: Administrative and Judicial Enforcement
**Office of Information Practices (OIP):**",No specific conditions stated,Extracted from Phase 5: Administrative and Judicial Enforcement,2025-09-26T13:52:18.299184
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,: State agency responsible for UIPA administration,: State agency responsible for UIPA administration,No specific conditions stated,Extracted from Phase 5: Administrative and Judicial Enforcement,2025-09-26T13:52:18.299189
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,: Handle appeals of UIPA denials,: Handle appeals of UIPA denials,No specific conditions stated,Extracted from Phase 5: Administrative and Judicial Enforcement,2025-09-26T13:52:18.299194
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,: Provide interpretation and compliance assistance,: Provide interpretation and compliance assistance,No specific conditions stated,Extracted from Phase 5: Administrative and Judicial Enforcement,2025-09-26T13:52:18.299200
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,: Issue binding decisions on UIPA disputes,: Issue binding decisions on UIPA disputes,No specific conditions stated,Extracted from Phase 5: Administrative and Judicial Enforcement,2025-09-26T13:52:18.299205
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,: Court may order compliance with UIPA,: Court may order compliance with UIPA,: Court may order compliance with UIPA,Extracted from Phase 5: Administrative and Judicial Enforcement,2025-09-26T13:52:18.299211
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,: Review of agency decision and OIP recommendations,: Review of agency decision and OIP recommendations,No specific conditions stated,Extracted from Phase 5: Administrative and Judicial Enforcement,2025-09-26T13:52:18.299216
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,": Mandamus, injunctive relief, potential attorney fees",": Mandamus, injunctive relief, potential attorney fees",No specific conditions stated,Extracted from Phase 5: Administrative and Judicial Enforcement,2025-09-26T13:52:18.299222
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Fee Structure,"### Excessive Fees
**Problem**: Unreasonable charges for record reproduction
**Workarounds**:
- Chal","### Excessive Fees
**Problem**: Unreasonable charges for record reproduction
**Workarounds**:
- Challenge fees as exceeding reasonable reproduction costs
- Request detailed breakdown of all charges
- Compare to other agencies' fee schedules
- Negotiate scope reduction to minimize costs",No specific conditions stated,Extracted from Excessive Fees,2025-09-26T13:52:18.299246
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,Office of Information Practices,Primary enforcement authority,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.299273
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,Internal Appeal,Agency head or designee review,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.299274
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,Legislative Oversight,Hawaii Legislature oversight of compliance,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.299275
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,Political Pressure,"Contact elected officials, media attention",No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.299276
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,"### Judicial Remedies
**Available Relief:**","### Judicial Remedies
**Available Relief:**",No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.299295
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,: Court order requiring disclosure,: Court order requiring disclosure,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.299300
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,: Clarification of UIPA obligations,: Clarification of UIPA obligations,: Clarification of UIPA obligations,Extracted from Judicial Remedies,2025-09-26T13:52:18.299307
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,: Potential recovery for successful enforcement,: Potential recovery for successful enforcement,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.299315
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,: Utilize Office of Information Practices before court action,: Utilize Office of Information Practices before court action,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.299320
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,: OIP decisions create binding interpretation,: OIP decisions create binding interpretation,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.299326
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,: OIP has specific UIPA expertise,: OIP has specific UIPA expertise,: OIP has specific UIPA expertise,Extracted from Judicial Remedies,2025-09-26T13:52:18.299332
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,General Rights,: Administrative appeal less expensive than litigation,: Administrative appeal less expensive than litigation,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.299338
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,: Steady application of UIPA principles,: Steady application of UIPA principles,No specific conditions stated,Extracted from OIP Enforcement Trends,2025-09-26T13:52:18.299358
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,: Enhanced outreach and training programs,: Enhanced outreach and training programs,No specific conditions stated,Extracted from OIP Enforcement Trends,2025-09-26T13:52:18.299363
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,: Improved agency understanding of UIPA requirements,: Improved agency understanding of UIPA requirements,No specific conditions stated,Extracted from OIP Enforcement Trends,2025-09-26T13:52:18.299368
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See statute,Appeal Rights,: Growing focus on digital information access,: Growing focus on digital information access,No specific conditions stated,Extracted from OIP Enforcement Trends,2025-09-26T13:52:18.299373
Idaho,US-ID,Idaho Public Records Act,Citation not found,§ 74-102,Response Timeline,### Standard Timeline (Idaho Code § 74-102),### Standard Timeline (Idaho Code § 74-102),No specific conditions stated,Extracted from Standard Timeline (Idaho Code § 74102),2025-09-26T13:52:18.301428
Idaho,US-ID,Idaho Public Records Act,Citation not found,§ 74-102,Response Timeline,: 3 working days from receipt of request,: 3 working days from receipt of request,No specific conditions stated,Extracted from Standard Timeline (Idaho Code § 74102),2025-09-26T13:52:18.301435
Idaho,US-ID,Idaho Public Records Act,Citation not found,§ 74-102,Response Timeline,":
  1",":
  1. Provide requested records for inspection or copying
  2. Deny request with written explanation citing specific exemption
  3. Provide partial records with explanation for any withholding","Deny request with written explanation citing specific exemption
  3",Extracted from Standard Timeline (Idaho Code § 74102),2025-09-26T13:52:18.301447
Idaho,US-ID,Idaho Public Records Act,Citation not found,§ 74-104,Fee Structure,### Allowable Fees (Idaho Code § 74-104),### Allowable Fees (Idaho Code § 74-104),No specific conditions stated,Extracted from Allowable Fees (Idaho Code § 74104),2025-09-26T13:52:18.301467
Idaho,US-ID,Idaho Public Records Act,Citation not found,§ 74-104,Fee Structure,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,Extracted from Allowable Fees (Idaho Code § 74104),2025-09-26T13:52:18.301473
Idaho,US-ID,Idaho Public Records Act,Citation not found,§ 74-104,Fee Structure,: Direct costs of duplication and preparation,: Direct costs of duplication and preparation,No specific conditions stated,Extracted from Allowable Fees (Idaho Code § 74104),2025-09-26T13:52:18.301478
Idaho,US-ID,Idaho Public Records Act,Citation not found,§ 74-104,Fee Structure,: Reasonable charges for locating and preparing records,: Reasonable charges for locating and preparing records,No specific conditions stated,Extracted from Allowable Fees (Idaho Code § 74104),2025-09-26T13:52:18.301484
